60,パナソニック,ギュット,ギュット・アニーズ・DX,,BE-ELAD03,20181101,2019,/ギュット[\s・]?アニーズ[\s・][dＤ][xＸ]/iu,,20,20×2.125 HE,マットネイビー,139800,25.2,16,34,80,60,50,内装3段,142,155,735,クラス27標準装備,低床,,20181217
61,パナソニック,ギュット,ギュット・アニーズ・DX,,BE-ELAD03,20181101,2019,/ギュット[\s・]?アニーズ[\s・][dＤ][xＸ]/iu,,20,20×2.125 HE,マットブルーグレー,139800,25.2,16,34,80,60,50,内装3段,142,155,735,クラス27標準装備,低床,,20181217
62,パナソニック,ギュット,ギュット・アニーズ・DX,,BE-ELAD03,20181101,2019,/ギュット[\s・]?アニーズ[\s・][dＤ][xＸ]/iu,,20,20×2.125 HE,マットハニー,139800,25.2,16,34,80,60,50,内装3段,142,155,735,クラス27標準装備,低床,,20181217
63,パナソニック,ギュット,ギュット･アニーズ・DX・26,,BE-ELAD63,20181101,2019,/ギュット[\s・]?アニーズ[\s・][dＤ][xＸ][\s・]26/ius,,26,26×1.75 HE,マットジェットブラック,139800,25.2,16,34.1,96,70,60,内装3段,146,162,765,クラス27標準装備,,,20181217
64,パナソニック,ギュット,ギュット･アニーズ・DX・26,,BE-ELAD63,20181101,2019,/ギュット[\s・]?アニーズ[\s・][dＤ][xＸ][\s・]26/ius,,26,26×1.75 HE,オフホワイト,139800,25.2,16,34.1,96,70,60,内装3段,146,162,765,クラス27標準装備,,,20181217
65,パナソニック,ギュット,ギュット･アニーズ・DX・26,,BE-ELAD63,20181101,2019,/ギュット[\s・]?アニーズ[\s・][dＤ][xＸ][\s・]26/ius,,26,26×1.75 HE,マットオリーブ,139800,25.2,16,34.1,96,70,60,内装3段,146,162,765,クラス27標準装備,,,20181217
66,パナソニック,ギュット,ギュット･アニーズ・DX・26,,BE-ELAD63,20181101,2019,/ギュット[\s・]?アニーズ[\s・][dＤ][xＸ][\s・]26/ius,,26,26×1.75 HE,マットネイビー,139800,25.2,16,34.1,96,70,60,内装3段,146,162,765,クラス27標準装備,,,20181217
67,パナソニック,ギュット,ギュット・アニーズ・EX,,BE-ELAE033,20181101,2019,/ギュット[\s・]?アニーズ[\s・][eＥ][xＸ]/iu,,20,20×2.125 HE,マットジェットブラック,158800,25.2,16,34.3,80,60,50,内装3段,142,155,735,クラス27標準装備,低床,,20181217
68,パナソニック,ギュット,ギュット・アニーズ・EX,,BE-ELAE033,20181101,2019,/ギュット[\s・]?アニーズ[\s・][eＥ][xＸ]/iu,,20,20×2.125 HE,オフホワイト,158800,25.2,16,34.3,80,60,50,内装3段,142,155,735,クラス27標準装備,低床,,20181217
69,パナソニック,ギュット,ギュット・アニーズ・EX,,BE-ELAE033,20181101,2019,/ギュット[\s・]?アニーズ[\s・][eＥ][xＸ]/iu,,20,20×2.125 HE,マットオリーブ,158800,25.2,16,34.3,80,60,50,内装3段,142,155,735,クラス27標準装備,低床,,20181217
70,パナソニック,ギュット,ギュット・アニーズ・EX,,BE-ELAE033,20181101,2019,/ギュット[\s・]?アニーズ[\s・][eＥ][xＸ]/iu,,20,20×2.125 HE,ブリックレッド,158800,25.2,16,34.3,80,60,50,内装3段,142,155,735,クラス27標準装備,低床,,20181217
71,パナソニック,ギュット,ギュット・アニーズ・EX,,BE-ELAE033,20181101,2019,/ギュット[\s・]?アニーズ[\s・][eＥ][xＸ]/iu,,20,20×2.125 HE,マットネイビー,158800,25.2,16,34.3,80,60,50,内装3段,142,155,735,クラス27標準装備,低床,,20181217
72,パナソニック,ギュット,ギュット・アニーズ・SX,,BE-ELAS03,20181101,2019,/ギュット[\s・]?アニーズ[\s・][sＳ][xＸ]/ius,,20,20×2.125 HE,マットジェットブラック,134800,25.2,12,33.2,60,45,37,内装3段,142,155,735,クラス27標準装備,低床,,20181217
73,パナソニック,ギュット,ギュット・アニーズ・SX,,BE-ELAS03,20181101,2019,/ギュット[\s・]?アニーズ[\s・][sＳ][xＸ]/ius,,20,20×2.125 HE,オフホワイト,134800,25.2,12,33.2,60,45,37,内装3段,142,155,735,クラス27標準装備,低床,,20181217
74,パナソニック,ギュット,ギュット・アニーズ・SX,,BE-ELAS03,20181101,2019,/ギュット[\s・]?アニーズ[\s・][sＳ][xＸ]/ius,,20,20×2.125 HE,マットオリーブ,134800,25.2,12,33.2,60,45,37,内装3段,142,155,735,クラス27標準装備,低床,,20181217
75,パナソニック,ギュット,ギュット・アニーズ・SX,,BE-ELAS03,20181101,2019,/ギュット[\s・]?アニーズ[\s・][sＳ][xＸ]/ius,,20,20×2.125 HE,マットネイビー,134800,25.2,12,33.2,60,45,37,内装3段,142,155,735,クラス27標準装備,低床,,20181217
76,パナソニック,ギュット,ギュット・アニーズ・SX,,BE-ELAS03,20181101,2019,/ギュット[\s・]?アニーズ[\s・][sＳ][xＸ]/ius,,20,20×2.125 HE,マットブルーグレー,134800,25.2,12,33.2,60,45,37,内装3段,142,155,735,クラス27標準装備,低床,,20181217
77,パナソニック,ギュット,ギュット・アニーズ・SX,,BE-ELAS03,20181101,2019,/ギュット[\s・]?アニーズ[\s・][sＳ][xＸ]/ius,,20,20×2.125 HE,マットハニー,134800,25.2,12,33.2,60,45,37,内装3段,142,155,735,クラス27標準装備,低床,,20181217
78,パナソニック,ギュット,ギュット・クルーム・DX,,BE-ELFD03,20181203,2019,/ギュット[\s・]?クルーム[\s・][dＤ][xＸ]/ius,,20,20×1.95HE,グレイッシュレディブルー,149800,25.2,16,32.2,80,60,50,内装3段,,,,クラス27標準装備,低床,,20181217
79,パナソニック,ギュット,ギュット・クルーム・DX,,BE-ELFD03,20181203,2019,/ギュット[\s・]?クルーム[\s・][dＤ][xＸ]/ius,,20,20×1.95HE,マットオリーブ,149800,25.2,16,32.2,80,60,50,内装3段,,,,クラス27標準装備,低床,,20181217
80,パナソニック,ギュット,ギュット・クルーム・DX,,BE-ELFD03,20181203,2019,/ギュット[\s・]?クルーム[\s・][dＤ][xＸ]/ius,,20,20×1.95HE,モダングレー,149800,25.2,16,32.2,80,60,50,内装3段,,,,クラス27標準装備,低床,,20181217
81,パナソニック,ギュット,ギュット・クルーム・DX,,BE-ELFD03,20181203,2019,/ギュット[\s・]?クルーム[\s・][dＤ][xＸ]/ius,,20,20×1.95HE,マットディープグレー,149800,25.2,16,32.2,80,60,50,内装3段,,,,クラス27標準装備,低床,,20181217
82,パナソニック,ギュット,ギュット・クルーム・DX,,BE-ELFD03,20181203,2019,/ギュット[\s・]?クルーム[\s・][dＤ][xＸ]/ius,,20,20×1.95HE,シアースカーレット,149800,25.2,16,32.2,80,60,50,内装3段,,,,クラス27標準装備,低床,,20181217
83,パナソニック,ギュット,ギュット・クルーム・DX,,BE-ELFD03,20181203,2019,/ギュット[\s・]?クルーム[\s・][dＤ][xＸ]/ius,,20,20×1.95HE,マットネイビー,149800,25.2,16,32.2,80,60,50,内装3段,,,,クラス27標準装備,低床,,20181217
84,パナソニック,ギュット,ギュット・クルーム・EX,,BE-ELFE03,20181203,2019,/ギュット[\s・]?クルーム[\s・][eＥ][xＸ]/ius,,20,20×1.95HE,シアースカーレット,165800,25.2,16,32.7,80,60,50,内装3段,,,,クラス27標準装備,低床,,20181217
85,パナソニック,ギュット,ギュット・クルーム・EX,,BE-ELFE03,20181203,2019,/ギュット[\s・]?クルーム[\s・][eＥ][xＸ]/ius,,20,20×1.95HE,マットディープグレー,165800,25.2,16,32.7,80,60,50,内装3段,,,,クラス27標準装備,低床,,20181217
86,パナソニック,ギュット,ギュット・クルーム・EX,,BE-ELFE03,20181203,2019,/ギュット[\s・]?クルーム[\s・][eＥ][xＸ]/ius,,20,20×1.95HE,マットネイビー,165800,25.2,16,32.7,80,60,50,内装3段,,,,クラス27標準装備,低床,,20181217
87,パナソニック,ギュット,ギュット・クルーム・EX,,BE-ELFE03,20181203,2019,/ギュット[\s・]?クルーム[\s・][eＥ][xＸ]/ius,,20,20×1.95HE,グレイッシュレディ,165800,25.2,16,32.7,80,60,50,内装3段,,,,クラス27標準装備,低床,,20181217
88,パナソニック,ギュット,ギュット・クルーム・EX,,BE-ELFE03,20181203,2019,/ギュット[\s・]?クルーム[\s・][eＥ][xＸ]/ius,,20,20×1.95HE,ブルー,165800,25.2,16,32.7,80,60,50,内装3段,,,,クラス27標準装備,低床,,20181217
89,パナソニック,ギュット,ギュット・クルーム・EX,,BE-ELFE03,20181203,2019,/ギュット[\s・]?クルーム[\s・][eＥ][xＸ]/ius,,20,20×1.95HE,マットハニー,165800,25.2,16,32.7,80,60,50,内装3段,,,,クラス27標準装備,低床,,20181217
90,パナソニック,ティモ,ティモ・DX,,BE-ELDT754,,2018,/ティモ[\s・]?dx/ius,,27,27×1-3/8WO,ピュアブラック,115000,25.2,16,29,78,60,49,内装5段,149,,790,標準装備,,,20181217
91,パナソニック,ティモ,ティモ・DX,,BE-ELDT754,,2018,/ティモ[\s・]?dx/ius,,27,27×1-3/8WO,フレアレッドパール,115000,25.2,16,29,78,60,49,内装5段,149,,790,標準装備,,,20181217
92,パナソニック,ティモ,ティモ・DX,,BE-ELDT754,,2018,/ティモ[\s・]?dx/ius,,27,27×1-3/8WO,モダンシルバー,115000,25.2,16,29,78,60,49,内装5段,149,,790,標準装備,,,20181217
93,パナソニック,ティモ,ティモ・DX,,BE-ELDT754,,2018,/ティモ[\s・]?dx/ius,,27,27×1-3/8WO,USブルー,115000,25.2,16,29,78,60,49,内装5段,149,,790,標準装備,,,20181217
94,パナソニック,ティモ,ティモ・EX,,BE-ELET754,,2018,/ティモ[\s・]?ex/ius,,27,27×1-3/8WO,マットブラック,137000,25.2,20,29.7,100,76,62,内装5段,149,,790,標準装備,,,20181217
95,パナソニック,ティモ,ティモ・EX,,BE-ELET754,,2018,/ティモ[\s・]?ex/ius,,27,27×1-3/8WO,メタリックグレー,137000,25.2,20,29.7,100,76,62,内装5段,149,,790,標準装備,,,20181217
96,パナソニック,ティモ,ティモ・EX,,BE-ELET754,,2018,/ティモ[\s・]?ex/ius,,27,27×1-3/8WO,インディゴブルーメタリック,137000,25.2,20,29.7,100,76,62,内装5段,149,,790,標準装備,,,20181217
97,パナソニック,ティモ,ティモ・I,,BE-ELTA63,,2018,/ティモ[\s・]?i/ius,,26,26×1-3/8WO,オフホワイト,112000,25.2,12,29,75,53,44,内装3段,141,,740,クラス27標準装備,,,20181217
98,パナソニック,ティモ,ティモ・I,,BE-ELTA63,,2018,/ティモ[\s・]?i/ius,,26,26×1-3/8WO,マッドミスティグリーン,112000,25.2,12,29,75,53,44,内装3段,141,,740,クラス27標準装備,,,20181217
99,パナソニック,ティモ,ティモ・I,,BE-ELTA63,,2018,/ティモ[\s・]?i/ius,,26,26×1-3/8WO,シェルピンク,112000,25.2,12,29,75,53,44,内装3段,141,,740,クラス27標準装備,,,20181217
100,パナソニック,ティモ,ティモ・I,,BE-ELTA63,,2018,/ティモ[\s・]?i/ius,,26,26×1-3/8WO,マットディープグレー,112000,25.2,12,29,75,53,44,内装3段,141,,740,クラス27標準装備,,,20181217
101,パナソニック,ティモ,ティモ・S,,BE-ELST633,,2018,/ティモ[\s・]?s/ius,,26,26×1.75HE,マットジェットブラック,117000,25.2,16,27.9,100,70,59,内装3段,150,,810,クラス27標準装備,,,20181217
102,パナソニック,ティモ,ティモ・S,,BE-ELST633,,2018,/ティモ[\s・]?s/ius,,26,26×1.75HE,マットオリーブ,117000,25.2,16,27.9,100,70,59,内装3段,150,,,,,,20181217
103,パナソニック,ティモ,ティモ・S,,BE-ELST633,,2018,/ティモ[\s・]?s/ius,,26,26×1.75HE,ラセットオレンジ,117000,25.2,16,27.9,100,70,59,内装3段,150,,,,,,20181217
104,パナソニック,ティモ,ティモ・S,,BE-ELST633,,2018,/ティモ[\s・]?s/ius,,26,26×1.75HE,マットネイビー,117000,25.2,16,27.9,100,70,59,内装3段,150,,,,,,20181217
105,パナソニック,ティモ,ティモ・W,,BE-ELWD632,,2018,/ティモ[\s・]?w/ius,,26,26×1-3/8 WO,ピュアブラック,91000,25.2,6.6,28.3,42,30,26,内装3段,141,,740,クラス27標準装備,,,20181217
106,パナソニック,ティモ,ティモ・W,,BE-ELWD632,,2018,/ティモ[\s・]?w/ius,,26,26×1-3/8 WO,アクティブホワイト,91000,25.2,6.6,28.3,42,30,26,内装3段,141,,740,クラス27標準装備,,,20181217
107,パナソニック,ティモ,ティモ・W,,BE-ELWD632,,2018,/ティモ[\s・]?w/ius,,26,26×1-3/8 WO,クラシカルレッド,91000,25.2,6.6,28.3,42,30,26,内装3段,141,,740,クラス27標準装備,,,20181217
108,パナソニック,ティモ,ティモ・W,,BE-ELWD632,,2018,/ティモ[\s・]?w/ius,,26,26×1-3/8 WO,ペールブルー,91000,25.2,6.6,28.3,42,30,26,内装3段,141,,740,クラス27標準装備,,,20181217
109,パナソニック,ビビ,ビビ・SX,,BE-ELSX43,,2018,/ビビ[\s・]?[sＳ][xＸ]/iu,,24,24×1-3/8WO,マットブラック,85000,25.2,8,25.1,50,35,31,内装3段,138,,710,クラス27標準装備,低床,,20181217
110,パナソニック,ビビ,ビビ・SX,,BE-ELSX43,,2018,/ビビ[\s・]?[sＳ][xＸ]/iu,,24,24×1-3/8WO,ピスタチオ,85000,25.2,8,25.1,50,35,31,内装3段,138,,710,クラス27標準装備,低床,,20181217
111,パナソニック,ビビ,ビビ・SX,,BE-ELSX43,,2018,/ビビ[\s・]?[sＳ][xＸ]/iu,,24,24×1-3/8WO,モダンシルバー,85000,25.2,8,25.1,50,35,31,内装3段,138,,710,クラス27標準装備,低床,,20181217
112,パナソニック,ビビ,ビビ・SX,,BE-ELSX43,,2018,/ビビ[\s・]?[sＳ][xＸ]/iu,,24,24×1-3/8WO,チョコブラウン,85000,25.2,8,25.1,50,35,31,内装3段,138,,710,クラス27標準装備,低床,,20181217
113,パナソニック,ビビ,ビビ・SX,,BE-ELSX63,,2018,/ビビ[\s・]?[sＳ][xＸ]/iu,,26,26×1-3/8WO,マットブラック,85000,25.2,8,25.8,50,35,31,内装3段,141,,740,クラス27標準装備,低床,,20181217
114,パナソニック,ビビ,ビビ・SX,,BE-ELSX63,,2018,/ビビ[\s・]?[sＳ][xＸ]/iu,,26,26×1-3/8WO,ピスタチオ,85000,25.2,8,25.8,50,35,31,内装3段,141,,740,クラス27標準装備,低床,,20181217
115,パナソニック,ビビ,ビビ・SX,,BE-ELSX63,,2018,/ビビ[\s・]?[sＳ][xＸ]/iu,,26,26×1-3/8WO,モダンシルバー,85000,25.2,8,25.8,50,35,31,内装3段,141,,740,クラス27標準装備,低床,,20181217
