,パナソニック,ギュット,ギュット・クルーム・DX,,BE-ELFD03,20181203,2019,/ギュット[\\s・]?クルーム[\\s・]?dx/ius,,20,20×1.95HE,マットディープグレー,/マットディープグレー/ius,149800,25.2,16,32.2,80,60,50,内装3段,142,154,730,クラス27標準装備,低床,,20181217
,パナソニック,ギュット,ギュット・クルーム・DX,,BE-ELFD03,20181203,2019,/ギュット[\\s・]?クルーム[\\s・]?dx/ius,,20,20×1.95HE,シアースカーレット,/(シアースカーレット|シアスカーレット)/ius,149800,25.2,16,32.2,80,60,50,内装3段,142,154,730,クラス27標準装備,低床,,20181217
,パナソニック,ギュット,ギュット・クルーム・DX,,BE-ELFD03,20181203,2019,/ギュット[\\s・]?クルーム[\\s・]?dx/ius,,20,20×1.95HE,マットネイビー,/マットネイビー/ius,149800,25.2,16,32.2,80,60,50,内装3段,142,154,730,クラス27標準装備,低床,,20181217
,パナソニック,ギュット,ギュット・アニーズ・KD,,BE-ELMK03,,2018,/ギュット[\\s・]?アニーズ[\\s・]?kd/ius,,20,20×2.125HE,アズキクリーム,/(アズキクリーム)/ius,158000,25.2,16,34.3,80,60,50,内装3段,142,155,735,クラス27標準装備,低床,,20190102
,パナソニック,ギュット,ギュット・クルーム・EX,,BE-ELFE03,20181203,2019,/ギュット[\\s・]?クルーム[\\s・]?ex/ius,,20,20×1.95HE,シアースカーレット,/(シアースカーレット|シアスカーレット)/ius,165800,25.2,16,32.7,80,60,50,内装3段,142,154,730,クラス27標準装備,低床,,20181217
,パナソニック,ギュット,ギュット・クルーム・EX,,BE-ELFE03,20181203,2019,/ギュット[\\s・]?クルーム[\\s・]?ex/ius,,20,20×1.95HE,マットディープグレー,/マットディープグレー/ius,165800,25.2,16,32.7,80,60,50,内装3段,142,154,730,クラス27標準装備,低床,,20181217
,パナソニック,ギュット,ギュット・クルーム・EX,,BE-ELFE03,20181203,2019,/ギュット[\\s・]?クルーム[\\s・]?ex/ius,,20,20×1.95HE,マットネイビー,/マットネイビー/ius,165800,25.2,16,32.7,80,60,50,内装3段,142,154,730,クラス27標準装備,低床,,20181217
,パナソニック,ギュット,ギュット・クルーム・EX,,BE-ELFE03,20181203,2019,/ギュット[\\s・]?クルーム[\\s・]?ex/ius,,20,20×1.95HE,グレイッシュレディブルー,/グレイッシュレディブルー/ius,165800,25.2,16,32.7,80,60,50,内装3段,142,154,730,クラス27標準装備,低床,,20181217
,パナソニック,ギュット,ギュット・クルーム・EX,,BE-ELFE03,20181203,2019,/ギュット[\\s・]?クルーム[\\s・]?ex/ius,,20,20×1.95HE,ブルー,/ブルー/ius,165800,25.2,16,32.7,80,60,50,内装3段,142,154,730,クラス27標準装備,低床,,20181217
,パナソニック,ギュット,ギュット・クルーム・EX,,BE-ELFE03,20181203,2019,/ギュット[\\s・]?クルーム[\\s・]?ex/ius,,20,20×1.95HE,マットハニー,/マットハニー/ius,165800,25.2,16,32.7,80,60,50,内装3段,142,154,730,クラス27標準装備,低床,,20181217
,パナソニック,ギュット,ギュット・クルーム・EX,1000台限定,BE-ELFE03,20181203,2019,/ギュット[\\s・]?クルーム[\\s・]?ex/ius,,20,20×1.95HE,マットファインオレンジ,/マットファインオレンジ/ius,165800,25.2,16,32.7,80,60,50,内装3段,142,154,730,クラス27標準装備,低床,,20181217
,パナソニック,ギュット,ギュット・ステージ・22,,BE-ELMU232,,2018,/ギュット[\\s・]?ステージ[\\s・]22/ius,,22,22×1-1/2 WO,ホワイトグレー,/ホワイトグレー/ius,124000,25.2,12,29.2,70,52,40,内装3段,145,159,740,クラス27標準装備,低床,,20181217
,パナソニック,ギュット,ギュット・ステージ・22,,BE-ELMU232,,2018,/ギュット[\\s・]?ステージ[\\s・]22/ius,,22,22×1-1/2 WO,マットカーキグリーン,/マットカーキグリーン/ius,124000,25.2,12,29.2,70,52,40,内装3段,145,159,740,クラス27標準装備,低床,,20181217
,パナソニック,ギュット,ギュット・ステージ・22,,BE-ELMU232,,2018,/ギュット[\\s・]?ステージ[\\s・]22/ius,,22,22×1-1/2 WO,マットブラッドオレンジ,/マットブラッドオレンジ/ius,124000,25.2,12,29.2,70,52,40,内装3段,145,159,740,クラス27標準装備,低床,,20181217
,パナソニック,ギュット,ギュット・ミニ・DX,,BE-ELMD034,,2018,/ギュット[\\s・]?ミニ[\\s・]?[dＤ][xＸ]/ius,,20,20×2.0HE,マットブラック,/マットブラック/ius,142000,25.2,16,33.3,80,60,50,内装3段,141,154,725,クラス27標準装備,低床,,20181217
,パナソニック,ギュット,ギュット・ミニ・DX,,BE-ELMD034,,2018,/ギュット[\\s・]?ミニ[\\s・]?[dＤ][xＸ]/ius,,20,20×2.0HE,マットダークグリーン,/マットダークグリーン/ius,142000,25.2,16,33.3,80,60,50,内装3段,141,154,725,クラス27標準装備,低床,,20181217
,パナソニック,ギュット,ギュット・ミニ・DX,,BE-ELMD034,,2018,/ギュット[\\s・]?ミニ[\\s・]?[dＤ][xＸ]/ius,,20,20×2.0HE,ロイヤルレッド,/ロイヤルレッド/ius,142000,25.2,16,33.3,80,60,50,内装3段,141,154,725,クラス27標準装備,低床,,20181217
,パナソニック,ギュット,ギュット・ミニ・DX,,BE-ELMD034,,2018,/ギュット[\\s・]?ミニ[\\s・]?[dＤ][xＸ]/ius,,20,20×2.0HE,マットブルーグレー,/マットブルーグレー/ius,142000,25.2,16,33.3,80,60,50,内装3段,141,154,725,クラス27標準装備,低床,,20181217
,パナソニック,ギュット,ギュット・ミニ・DX,,BE-ELMD034,,2018,/ギュット[\\s・]?ミニ[\\s・]?[dＤ][xＸ]/ius,,20,20×2.0HE,マットネイビー,/マットネイビー/ius,142000,25.2,16,33.3,80,60,50,内装3段,141,154,725,クラス27標準装備,低床,,20181217
,パナソニック,ギュット,ギュット・ミニ・DX,,BE-ELMD034,,2018,/ギュット[\\s・]?ミニ[\\s・]?[dＤ][xＸ]/ius,,20,20×2.0HE,パウダーイエロー,/パウダーイエロー/ius,142000,25.2,16,33.3,80,60,50,内装3段,141,154,725,クラス27標準装備,低床,,20181217
